Subject Id,Subject Title,Prerequisites,Corequisites,Joint Subjects,Equivalent Subjects,Meets With Subjects,Not Offered Year,Is Offered Fall Term,Is Offered Iap,Is Offered Spring Term,Is Offered Summer Term,Instructors,Comm Req Attribute,Hass Attribute,Gir Attribute
"14.30","Introduction to Statistical Methods in Economics","Calculus II GIR",,,,"14.300",,Y,,,,"A. Abadie, W. Newey",,,"REST"
"14.300","Introduction to Statistical Methods in Economics","Calculus II GIR",,,,"14.30",,Y,,,,"A. Abadie, W. Newey",,,
"14.31","Data Analysis for Social Scientists","Calculus I GIR",,,,"14.310","2017-2018",,,Y,,,,,"LAB"
"14.310","Data Analysis for Social Scientists","",,,,"14.31","2017-2018",,,Y,,,,,
"14.32","Econometric Data Science","14.30",,,,,,Y,,Y,,,,,"LAB"
"14.33","Research and Communication in Economics: Topics, Methods, and Implementation","14.01;14.02;14.32",,,,,,Y,,Y,,,,,"LAB"
"14.36","Advanced Econometrics","14.32",,,,"14.387",,,,Y,,"J. Angrist, V. Chernozhukov",,,
"14.381","Statistical Method in Economics","Calculus II GIR;permission of instructor",,,,,,Y,,,,"A. Mikusheva, W. Newey",,,
"14.382","Econometrics","14.381,permission of instructor",,,,,,,,Y,,"V. Chernozhukov",,,
"14.384","Time Series Analysis","14.382,permission of instructor",,,,,,Y,,,,"A. Mikusheva",,,
"14.385","Nonlinear Econometric Analysis","14.382,permission of instructor",,,,,,Y,,,,"A. Abadie, W. Newey",,,
"14.386","New Econometric Methods","14.382",,,,,,,,Y,,"A. Abadie, W. Newey",,,
"14.387","Applied Econometrics","14.382",,,,"14.36",,,,Y,,"J. Angrist, V. Chernozhukov",,,
"14.389","Econometrics Paper","14.382,14.32",,,,,,,Y,,,"A. Abadie",,,
"14.391","Workshop in Economic Research","14.124;14.454",,,,,,Y,,,,,,,
"14.392","Workshop in Economic Research",,,,,,,,,,,,,,
"14.41","Public Finance and Public Policy","14.01",,,,"14.410",,Y,,,,"J. Gruber",,"HASS-S",
"14.410","Public Finance and Public Policy","14.01",,,,"14.41",,Y,,,,"J. Gruber",,,
"14.416","Introduction to Financial Economics","",,"15.470[J]",,,,Y,,,,"L. Kogan, J. Wang",,,
"14.42","Environmental Policy and Economics","14.01",,,,"14.420","2017-2018",,,Y,,,,"HASS-S",
"14.420","Environmental Policy and Economics","14.01",,,,"14.42","2017-2018",,,Y,,,,,
"14.43","Energy Decisions, Markets, and Policies","14.01,15.0111,permission of instructor",,"11.161[J],15.031[J],17.397[J],21A.415[J]",,,"2017-2018",Y,,,,"C. Warshaw",,"HASS-S",
"14.44","Energy Economics and Policy","14.01,15.0111",,"15.037[J]","14.444,15.038",,,,,Y,,"C. Knittel",,"HASS-S",
"14.440","Advanced Topics in Financial Economics II","",,"15.473[J]",,,,,,Y,,"H. Chen, L. Kogan",,,
"14.440","Advanced Topics in Financial Economics II","",,"15.473[J]",,,,,,Y,,"H. Chen, L. Kogan",,,
"14.440","Advanced Topics in Financial Economics II","",,"15.473[J]",,,,,,Y,,"H. Chen, L. Kogan",,,
"14.440","Advanced Topics in Financial Economics II","",,"15.473[J]",,,,,,Y,,"H. Chen, L. Kogan",,,
"14.441","Advanced Corporate Finance","",,"15.471[J]",,,,,,Y,,,,,
"14.441","Advanced Corporate Finance","",,"15.471[J]",,,,,,Y,,,,,
"14.441","Advanced Corporate Finance","",,"15.471[J]",,,,,,Y,,,,,
"14.441","Advanced Corporate Finance","",,"15.471[J]",,,,,,Y,,,,,
"14.442","Advanced Topics in Financial Economics I","",,"15.472[J]",,,,Y,,,,"D. Greenwald, J. Parker, A. Verdelhan",,,
"14.442","Advanced Topics in Financial Economics I","",,"15.472[J]",,,,Y,,,,"D. Greenwald, J. Parker, A. Verdelhan",,,
"14.442","Advanced Topics in Financial Economics I","",,"15.472[J]",,,,Y,,,,"D. Greenwald, J. Parker, A. Verdelhan",,,
"14.442","Advanced Topics in Financial Economics I","",,"15.472[J]",,,,Y,,,,"D. Greenwald, J. Parker, A. Verdelhan",,,
"14.444","Energy Economics and Policy","14.01,15.0111",,"15.038[J]","14.44,15.037",,,,,Y,,"C. Knittel",,,
"14.451","Dynamic Optimization Methods with Applications","14.06;permission of instructor",,,,,,Y,,,,"A. Simsek",,,
"14.452","Economic Growth","14.451;permission of instructor",,,,,,Y,,,,"D. Acemoglu",,,
"14.453","Economic Fluctuations","14.452;permission of instructor",,,,,,,,Y,,"G. M. Angeletos",,,
"14.454","Economic Crises","14.453;permission of instructor",,,,,,,,Y,,"R. Caballero",,,
"14.46","Innovation Policy and the Economy","",,,,,,,,Y,,"H. Williams","CI-H","HASS-S",
"14.461","Advanced Macroeconomics I","14.122;14.452",,,,,,,,,,"M. Beraja, I. Werning",,,
"14.462","Advanced Macroeconomics II","14.461",,,,,,,,Y,,"G. M. Angeletos, R. Caballero",,,
"14.47","Global Energy: Politics, Markets, and Policy","",,"11.167[J],15.2191[J],17.399[J]","11.267,15.219",,,,,Y,,"V. Karplus",,"HASS-S",
"14.471","Public Economics I","14.04",,,,,,,,,,"J. Poterba, I. Werning",,,
"14.472","Public Economics II","14.471",,,,,,,,Y,,"A. Finkelsein",,,
"14.473","Public Policy in Health Economics","14.122",,,,,"2017-2018",,,Y,,"Consult H. Williams",,,
"14.54","International Trade","14.01;14.02",,,,,,Y,,,,"A. Costinot",,"HASS-S",
"14.581","International Economics I","14.04",,,,,,,,,,"A. Costinot, D. Donaldson",,,
"14.582","International Economics II","14.06",,,,,,,,Y,,"A. Costinot, D. Donaldson",,,
"14.64","Labor Economics and Public Policy","14.30,permission of instructor",,,,,"2017-2018",,,Y,,"J. Angrist",,"HASS-S",
"14.661","Labor Economics I","14.04;14.32",,,,,,Y,,,,"D. Acemoglu, J. Angrist",,,
"14.662","Labor Economics II","14.04;14.32",,,,,,,,Y,,"D. Autor, S. Jager",,,
"14.70","Medieval Economic History in Comparative Perspective","",,"21H.134[J]",,,,Y,,,,"S. Bobrycki","CI-H","HASS-S",
"14.73","The Challenge of World Poverty","",,,,,,Y,,,,"N. Lane, F. Schilbach","CI-H","HASS-S",
"14.74","Foundations of Development Policy","14.01;14.30",,,,"14.740",,Y,,,,"D. Donaldson, B. Olken",,"HASS-S",
"14.740","Foundations of Development Policy",,,,,,,,,,,"D. Donaldson, B. Olken",,,
"14.75","Political Economy and Economic Development","14.01;14.30",,,,,"2017-2018",Y,,,,"Consult B. Olken",,"HASS-S",
"14.770","Introduction to Collective Choice and Political Economy","",,,,,,Y,,,,"D. Acemoglu, B. Olken",,,
"14.771","Development Economics: Microeconomic Issues","14.121;14.122",,,,,,Y,,,,"B. Faber, B. Olken",,,
"14.772","Development Economics: Macroeconomics","14.121;14.451",,,,,,,,Y,,"R. Townsend",,,
"14.773","Political Economy: Institutions and Development","14.121;14.451",,,,,,,,Y,,"D. Acemoglu, L. Fergusson",,,
"14.781","Political Economy I: Theories of the State and the Economy","Permission of instructor",,"15.678[J],17.100[J]",,,,,,Y,,"M. Piore, S. Berger",,,
"14.999","Topics in Inequality","14.452",,,,,,,,Y,,"Consult D. Autor",,,
"14.THG","Graduate Thesis","Permission of instructor",,,,,,Y,Y,Y,Y,,,,
"14.THU","Thesis","14.33",,,,,,Y,Y,Y,Y,,,,
"14.UR","Undergraduate Research","14.02",,,,,,Y,Y,Y,Y,"Consult A. Mikusheva",,,
"14.URG","Undergraduate Research",,,,,,,,Y,,Y,,,,
"15.002","Sloan Innovation Period Requirement","",,,,,,Y,Y,Y,Y,"Consult D. Gormley",,,
"15.003","Analytics Tools","",,,,,,Y,Y,Y,Y,"Consult D. Gormley",,,
"15.010","Economic Analysis for Business Decisions","",,,,,,Y,,,,"J. Doyle",,,
"15.011","1",,,,,,,Y,,,,"J. Doyle",,,
"15.0111","Economic Analysis for Business Decisions","",,,,"15.011",,Y,,,,"J. Doyle",,,
"15.012","Applied Macro- and International Economics","",,,,,,,,Y,,,,,
"15.013","Industrial Economics for Strategic Decisions","15.010,15.011",,,,,,Y,,,,"R. Pindyck",,,
"15.014","Applied Macro- and International Economics II","15.012,15.015",,,,,,,,Y,,"R. Rigobon",,,
"15.015","Macro and International Economics","Permission of instructor",,,,,,Y,,,,"A. Cavallo",,,
"15.017","Planning, Policy, and Technology for Energy Access in Developing Countries","",,,,,,,,Y,,"I. Perez-Arriaga, R. Stoner, Y. Borofsky",,,
"15.021","Real Estate Economics","14.01,15.010,15.011",,"11.433[J]",,,,Y,,,,"W. C. Wheaton",,,
"15.023","Global Climate Change: Economics, Science, and Policy","Calculus II GIR;5.60;14.01,15.010;permission of instructor",,"12.848[J]",,"12.348[J],15.026[J]","2017-2018",,,Y,,"R. G. Prinn",,,
"15.024","Applied Economics for Managers","Permission of instructor",,,"15.722",,,,,,Y,"Section B: R. Gibbons, T. Suri",,,
"15.025","Game Theory for Strategic Advantage","15.010,15.011,15.015,14.01",,,,"15.0251",,,,Y,,"A. Bonatti, G. Cisternas",,,
"15.0251","Game Theory for Strategic Advantage","15.0111,14.01",,,,"15.025",,,,Y,,"A. Bonatti, G. Cisternas",,,
"15.026","Global Climate Change: Economics, Science, and Policy","Calculus II GIR;5.60;14.01;permission of instructor",,"12.348[J]",,"12.848[J],15.023[J]","2017-2018",,,Y,,"R. G. Prinn",,,
"15.027","Opportunities in Developing Economies","",,,,,"2017-2018",,,Y,,"T. Suri",,,
"15.031","Energy Decisions, Markets, and Policies","14.01,15.0111,permission of instructor",,"11.161[J],14.43[J],17.397[J],21A.415[J]",,,"2017-2018",Y,,,,"C. Warshaw",,"HASS-S",
"15.032","Engineering, Economics and Regulation of the Electric Power Sector","14.01,22.081,IDS.060,permission of instructor",,"6.695[J],IDS.505[J]",,"IDS.064",,,,Y,,"C. Batlle Lopez, J. Jenkins, I. Perez-Arriaga",,,
"15.034","Metrics for Managers","",,,,"15.0341","2017-2018",Y,,,,"J. Doyle, R. Rigobon",,,
"15.0341","Metrics for Managers","",,,,"15.034","2017-2018",Y,,,,"J. Doyle, R. Rigobon",,,
"15.037","Energy Economics and Policy","14.01,15.0111",,"14.44[J]","14.444,15.038",,,,,Y,,"C. Knittel",,"HASS-S",
"15.038","Energy Economics and Policy",,,,,,,,,,,"C. Knittel",,,
"15.053","Optimization Methods in Business Analytics","1.00,1.000,6.00,6.0001,permission of instructor",,,,,,,,Y,,"J. Orlin",,,"REST"
"15.054","The Airline Industry","",,"1.232[J],16.71[J]",,,,Y,,,,"P. P. Belobaba, A. I. Barnett, C. Barnhart, R. J. Hansman, T. A. Kochan",,,
"15.060","Data, Models, and Decisions","Permission of instructor",,,"15.730",,,Y,,,Y,"Section A: D. Gamarnik; Section B: D. Gamarnik",,,
"15.062","Data Mining: Finding the Data and Models that Create Value","15.060,15.075",,"IDS.145[J]",,"15.0621",,,,Y,,"R. E. Welsch",,,
"15.0621","Data Mining: Finding the Data and Models that Create Value","15.075",,,,"15.062[J],IDS.145[J]",,,,Y,,"R. E. Welsch",,,
"15.066","System Optimization and Analysis for Operations","Calculus II GIR",,"2.851J",,,,,,,Y,"L. Yedidsion",,,
"15.068","Statistical Consulting","15.060",,,,,,,,Y,,"A. I. Barnett",,,
"15.070","Advanced Stochastic Processes","6.431B,15.085J,18.100A,18.100B,18.100Q",,"6.265[J]",,,,,,Y,,"D. Gamarnik, G. Bresler",,,
"15.071","The Analytics Edge","15.053,15.060",,,"15.0711",,,Y,,Y,,"D. Bertsimas",,,
"15.0711","The Analytics Edge","15.053",,,"15.071",,,,,Y,,"D. Bertsimas",,,
"15.073","Applied Probability and Stochastic Models","6.041B",,"1.203[J],IDS.700[J]",,,,Y,,,,"A. Barnett, R. Larson",,,
"15.0741","Predictive Data Analytics and Statistical Modeling","6.041B",,,,,,,,Y,,"R. E. Welsch",,,
"15.075","Statistical Thinking and Data Analysis","6.041B,15.0791",,"IDS.013[J]","18.650,18.6501,IDS.014",,,,,Y,,"R. Mazumder",,,"LAB"
"15.077","Statistical Learning and Data Mining","6.431B,15.085,18.600;18.06,18.700",,"IDS.147[J]",,,"2017-2018",,,Y,,"R. E. Welsch",,,
"15.079","Introduction to Applied Probability","Calculus I GIR",,,"15.0791,18.600",,"2017-2018",Y,,,,"A. Barnett, R. Larson",,,
"15.0791","Introduction to Applied Probability","Calculus I GIR",,,"15.079,18.600",,,Y,,,,"A. Barnett, R. Larson",,,"REST"
"15.081","Introduction to Mathematical Programming","18.06",,"6.251[J]",,,,Y,,,,"J. N. Tsitsiklis, D. Bertsimas",,,
"15.083","Integer Programming and Combinatorial Optimization","15.081J,permission of instructor",,,,,"2018-2019",,,Y,,"D. J. Bertsimas, A. S. Schulz",,,
"15.084","Nonlinear Optimization","18.06;18.100A,18.100B,18.100Q",,"6.252[J]",,,,,,Y,,"R. M. Freund, P. Parrilo, G. Perakis",,,
"15.085","Fundamentals of Probability","Calculus II GIR",,"6.436[J]",,,,Y,,,,"J. N. Tsitsiklis, D. Gamarnik",,,
"15.086","Engineering Probability","Calculus I GIR;permission of instructor",,,,,,,,,Y,"A. Barnett",,,
"15.087","Engineering Statistics and Data Science","Calculus II GIR;15.086;18.06;permission of instructor",,,,,,,,,Y,"R. Welsch",,,
"15.089","Analytics Capstone","",,,,,,,Y,Y,Y,"D. Bertsimas",,,
"15.093","Optimization Methods","18.06",,"6.255[J],IDS.200[J]",,"6.215",,Y,,,,"D. Bertsimas, P. Parrilo",,,
"15.094","Robust Modeling, Optimization, and Computation","18.06,permission of instructor",,"1.142[J]",,,,,,Y,,"D. Bertsimas",,,
"15.096","Prediction: Machine Learning and Statistics","",,,,,,,,Y,,"C. Rudin",,,
"15.097","Seminar in Statistics and Data Analysis","Permission of instructor",,,,,,,,Y,,"C. Rudin",,,
"15.098","Seminar in Applied Probability and Stochastic Processes","6.431B",,,,,,Y,,,,"D. Gamarnik, D. Shah",,,
"15.099","Seminar in Operations Research","15.081J",,,,,,Y,,Y,,"D. Bertsimas, R. Freund, J. Orlin, G. Perakis",,,
"15.124","Evaluating a Biomedical Business Concept","",,"HST.973[J]",,,,Y,,,,"R. J. Cohen",,,
"15.128","Revolutionary Ventures: How to Invent and Deploy Transformative Technologies","Permission of instructor",,"9.455[J],20.454[J],MAS.883[J]",,,,Y,,,,"E. Boyden, J. Bonsen, J. Jacobson",,,
"15.132","Medicine for Managers and Entrepreneurs Proseminar","",,"HST.972[J]",,,,,,Y,,"R. J. Cohen",,,
"15.136","Principles and Practice of Drug Development","Permission of instructor",,"7.547[J],10.547[J],HST.920[J],IDS.620[J]",,,,Y,,,,"T. J. Allen, C. L. Cooney, S. N. Finkelstein, A. J. Sinskey, G. K. Raju",,,
"15.137","Case Studies and Strategies in Drug Discovery and Development","",,"7.549[J],20.486[J],HST.916[J]",,,,,,Y,,"S. R. Tannenbaum, A. J. Sinskey, A. W. Wood",,,
"15.141","Economics of Health Care Industries","Permission of instructor",,"HST.918[J]",,,,,,Y,,"J. Doyle",,,
"15.216","Central Banks, Monetary Policy and Global Financial Markets","",,,,,,,,Y,,"A. Orphanides",,,
"15.218","Global Economic Challenges and Opportunities","",,,,,,,,Y,,"K. Forbes",,,
"15.219","Global Energy: Politics, Markets, and Policy","",,"11.267[J]","11.167,14.47,15.2191,17.399",,,,,Y,,"V. Karplus",,,
"15.2191","Global Energy: Politics, Markets, and Policy","",,"11.167[J],14.47[J],17.399[J]","11.267,15.219",,,,,Y,,"V. Karplus",,"HASS-S",
"15.220","New Models for Global Business","",,,,,"2017-2018",Y,,,,"V. Karplus",,,
"15.221","Global Strategy and Organization","",,,,,,,,Y,,,,,
"15.223","Global Markets, National Policies and the Competitive Advantages of Firms","",,,,,,Y,,,,"S. Johnson",,,
"15.225","Economy and Business in Modern China and India: China Lab and India Lab","",,,,,,,,Y,,"J. Grant, Y. Huang, M. Jester",,,
"15.227",,,,,,,,,,,,,,,
"15.228",,,,,,,,,,,,,,,
"15.229",,"",,,,,,,,Y,,,,,
"15.232","Effective Business Models in Frontier Markets","",,,,,,,,Y,,"A. Sastry",,,
"15.233","Global Health Lab","",,,,,,,,Y,,"A. Sastry",,,
"15.248","Israel Lab: Startup Nation's Entrepreneurship and Innovation Ecosystem","",,,,,,Y,Y,,,"J. Cohen, C. Ortiz",,,
"15.268","Choice Points: Readings on the Exercise of Power and Responsibility","",,,,,,,,Y,,"Consult S. Sacca",,,
"15.269","Leadership Stories: Literature, Ethics, and Authority","",,,,,,Y,,,,"L. Hafrey",,,
"15.270","Ethical Practice: Leading Through Professionalism, Social Responsibility, and System Design","",,,,,,,,Y,,"L. Hafrey",,,
"15.276","Communicating with Data","",,,"15.286",,,,,Y,,"M. Kazakoff",,,
"15.277","Seminar in Communications","",,,,,,,,Y,,"J. Yates",,,
"15.278","Seminar in Communications",,,,,,,,,,,"J. Yates",,,
"15.279","Management Communication for Undergraduates","",,,,,,Y,,Y,,"L. Breslow",,,
"15.280","Communication for Leaders","Permission of instructor",,,"15.710",,,Y,,,,,,,
"15.281","Advanced Leadership Communication","15.279,15.280,permission of instructor",,,,,,,,Y,,"N. Hartman, K. Blackburn, B. Shields, J. Yates, V. Healy-Tangney",,,
"15.282","EnActing Leadership: Shakespeare and Performance","",,,,,,,,Y,,"C. Kelly",,,
"15.283","Social Media Management: Persuasion in Networked Culture","",,,,,,,,Y,,"B. Shields",,,
"15.284","Strategic Leadership Communication","",,,,,,Y,,,,"N. Hartman, L. Breslow",,,
"15.286","Communicating with Data","",,,"15.276",,,,,Y,,"M. Kazakoff",,,
"15.289","Doctoral Seminar: Communication Skills for Academics","Permission of instructor",,,,,,,Y,Y,Y,"J. Yates, L. Breslow",,,
"15.301","Managerial Psychology Laboratory","",,,,,,Y,,Y,,,,,"LAB"
"15.304","Being Effective: Power and Influence","",,,,,,,,Y,,"P. Osterman",,,
"15.305","Leadership and Management","Permission of instructor",,,,,,Y,,,,"S. Ott",,,
"15.307","Leadership and Ethics","",,,,,,Y,,,,"V. Erdekian",,,
"15.309","Leadership Lessons Learned from the Military","",,,,,,,Y,,,"D. Ancona, L. Hafrey",,,
"15.310","Managerial Psychology","",,,,,,Y,,Y,,,,,
"15.311","Organizational Processes","Permission of instructor",,,,,,Y,,,,"E. Kelly, E. Apfelbaum, C. Turco",,,
"15.312","Organizational Processes for Business Analytics","",,,,,,Y,,,,"R. Reagans, L. Breslow",,,
"15.316","Building and Leading Effective Teams","",,,,,,,,,Y,"J. Carroll",,,
"15.317","Leadership and Organizational Change","",,,,,,,,Y,Y,"L. Hafrey",,,
"15.318","Discovering Your Leadership Signature","15.311,15.322,permission of instructor",,,"15.739",,,Y,,,,"D. Ancona",,,
"15.320","Strategic Organizational Design","",,,,,,,,Y,,"T. Malone",,,
"15.321","Improvisational Leadership: In-the-Moment Leadership Skills","",,,,,,Y,,Y,,"D. Giardella",,,
"15.322","Leading Organizations","",,,"15.716",,,Y,,,,"J. Van Maanen",,,
"15.323","Leading from the Middle","",,,,,,,,Y,,"L. Hafrey",,,
"15.324","Practical leadership","",,,,,,,,Y,,"P. Bentley",,,
"15.325","Seminar in Leadership I","",,,,,,,,,,,,,
"15.326","Seminar in Leadership II","15.325",,,,,,,,Y,,,,,
"15.328","Seminar in Organizational Studies","",,,,,,,,,Y,"Consult D. G. Ancona",,,
"15.329","Seminar in Organizational Studies",,,,,,,,,,,,,,
"15.339","Distributed Leadership Workshop","",,,,,,,Y,,,"D. Ancona, T. Malone, W. Orlikowski",,,
"15.341","Individuals, Groups, and Organizations","Permission of instructor",,,,,,,,Y,,"J. Curhan",,,
"15.342","Organizations and Environments","Permission of instructor",,,,,,Y,,,,"R. Reagans",,,
"15.345","Doctoral Proseminar in Behavioral and Policy Sciences","Permission of instructor",,,,,,,,Y,,"J. Carroll",,,
"15.347","Doctoral Seminar in Research Methods I","Permission of instructor",,,,,,,,,,"M. Amengual",,,
"15.348","Doctoral Seminar in Research Methods II","15.347,permission of instructor",,,,,,Y,,,,"E. J. Castilla",,,
"15.350","Managing Technological Innovation and Entrepreneurship","",,,,,"2017-2018",,,Y,,,,,
"15.351","Introduction to Making","",,,,,,Y,,Y,,"M. Culpepper, E. Chen, N. Meyer",,,
"15.356","Product and Service Development in the Internet Age","",,,,,"2017-2018",,,Y,,"E. A. von Hippel",,,
"15.357","Economics of Ideas, Innovation and Entrepreneurship","",,,,,,Y,,,,"P. Azoulay, S. Stern",,,
"15.358","Software and Internet Entrepreneurship","15.900,15.902",,,,,,,,Y,,"M. A. Cusumano, I. Sayeed",,,
"15.359","Innovation Engineering: Moving Ideas to Impact","",,"6.901[J]",,,,Y,,,,"V. Bulovic, F. Murray",,,
"15.360","Introduction to Technological Entrepreneurship","Permission of instructor",,,,,,Y,,,,"D. Levin, T. Cotter",,,
"15.361","Executing Strategy for Results","",,,"15.711",,,Y,,,,"D. Sull",,,
"15.363","Strategic Decision Making in the Life Sciences","",,"HST.971[J]",,,,Y,,Y,,"J. Fleming, A. Zarur",,,
"15.364","Regional Entrepreneurship Acceleration Lab (REAL)","",,,"15.3641",,,,,Y,,"P. Budden, F. Murray",,,
"15.3641","Regional Entrepreneurship Acceleration Lab (REAL)","",,,"15.364",,,,,Y,,"P. Budden, F. Murray",,,
"15.366","Energy Ventures","15.910;15.390,15.371;10.391,10.579",,,,,,Y,,,,"W. Aulet, T. Hynes, F. O'Sullivan",,,
"15.367","Healthcare Ventures","15.910;15.390,10.391,10.579",,"HST.978[J]",,,,,,Y,,"M. Gray, Z. Chu",,,
"15.368","Disciplined Entrepreneurship Lab","",,,,,,,Y,,,"W. Aulet",,,
"15.369","Seminar in Corporate Entrepreneurship","15.310,15.311",,,,,,Y,,,,"E. Chen, B. Aulet",,,
"15.371","Innovation Teams","15.911,permission of instructor",,"10.807[J]",,,,Y,,Y,,"F. Murray, L. Perez-Breva",,,
"15.372","Experimental Innovation Lab","",,,,,"2017-2018",Y,,,,"D. Sull, N. Thompson",,,
"15.373","Venture Engineering","",,"2.912[J],3.085[J]",,,,,,Y,,"S. Stern, E. Fitzgerald",,,
"15.374","Innovation-Driven Advantage","",,,,,,Y,,,,"P. Azoulay",,,
"15.375","Development Ventures","Permission of instructor",,"EC.731[J],MAS.665[J]",,,,Y,,,,"J. Bonsen, A. Pentland, C. Breazeal",,,
"15.376","Media Ventures","",,"MAS.664[J]",,,,,,Y,,"A. Pentland, J. Bonsen",,,
"15.378","Building an Entrepreneurial Venture: Advanced Tools and Techniques","Permission of instructor",,,,"15.3781",,Y,,Y,,"B. Aulet, N. Meyer, T. Cotter",,,
"15.3781","Building an Entrepreneurial Venture: Advanced Tools and Techniques","15.3901,permission of instructor",,,,"15.378",,Y,,Y,,"B. Aulet, N. Meyer, T. Cotter",,,
"15.385","Sustainability-Oriented Innovation and Entrepreneurship","",,,,,,Y,,,,"J. Jay",,,
"15.386","Managing in Adversity","",,,,,,Y,,Y,,"P. Kurzina",,,
"15.387","Entrepreneurial Sales","",,,,,,Y,,Y,,"L. Shipley",,,
"15.389","Global Entrepreneurship Lab","",,,,,,Y,Y,,,"S. Johnson, M. Jester",,,
"15.390","New Enterprises","",,,,"15.3901",,Y,,Y,,"W. Aulet, C. Catalini, T. Cotter",,,
"15.3901","New Enterprises","",,,,"15.390",,Y,,Y,,"W. Aulet, C. Catalini, T. Cotter",,,
"15.392","Scaling Entrepreneurial Ventures","15.371,15.390",,,,,,,,Y,,"B. Aulet, D. Levin, B. Halligan",,,
"15.393","The Nuts and Bolts of New Ventures","",,,,,,,Y,,,"J. Hadzima",,,
"15.394","Dilemmas in Founding New Ventures","",,,"15.3941",,,,,Y,,"M. Marx",,,
"15.3941","Dilemmas in Founding New Ventures","",,,"15.394",,,,,Y,,"M. Marx",,,
"15.395","Entrepreneurship Without Borders","",,,,,,Y,,,,"S. Johnson",,,
"15.396","Seminar in Entrepreneurship","",,,,,,,,Y,,"W. Aulet",,,
"15.397","Seminar in Entrepreneurship","",,,,,,Y,,,,,,,
"15.398","Corporations at the Crossroads: The CEO Perspective","",,,,,,,,Y,,"P. Kurzina",,,
"15.399","Entrepreneurship Lab","",,,"15.3991",,,Y,,Y,,"C. Catalini, J. Dougherty",,,
"15.3991","Entrepreneurship Lab","",,,"15.399",,,Y,,Y,,"C. Catalini, J. Dougherty",,,
"15.401","Managerial Finance","",,,,,,Y,,Y,,"Consult K. Nixon",,,
"15.402","Corporate Finance","15.401",,,"15.418",,,Y,,Y,,"P. Asquith, A. Malenko, D. Thesmar",,,
"15.403","Introduction to the Practice of Finance","",,,,,,Y,,,,"J. Parsons",,,
"15.414","Financial Management","15.511",,,"15.724",,,,,,Y,"Section B: N. Bergman, D. Lucas",,,
"15.415","Finance Theory","",,,,,,,,,Y,"Section A: L. Kogan; Section B: J. Wang",,,
"15.417","Laboratory in Investments","",,,,,,,,Y,,"P. Mende, G. Rao",,,"LAB"
"15.418","Laboratory in Corporate Finance","15.417",,,"15.402",,,Y,,Y,,"S. Myers",,,"LAB"
"15.425","Corporate Finance","15.415",,,,,,Y,,,,"P. Asquith",,,
"15.426","Real Estate Finance and Investment","Permission of instructor",,"11.431[J]",,,,Y,,,,"D. Geltner",,,
"15.427","Real Estate Capital Markets","11.431;15.402,15.414",,"11.432[J]",,,,,,Y,,"D. Geltner",,,
"15.428","Tools for Analysis: Design for Real Estate and Infrastructure Development","",,"11.434[J],IDS.720[J]",,,,,,Y,,"D. Geltner, R. de Neufville",,,
"15.429","Securitization of Mortgages and Other Assets","15.426,15.401,permission of instructor",,"11.353[J]",,,"2017-2018",,,Y,,"W. Torous",,,
"15.431","Entrepreneurial Finance and Venture Capital","15.402,15.414,15.415",,,"15.4311,15.719",,,Y,,,,"M. Rhodes-Kropf, V. Nair",,,
"15.4311","Entrepreneurial Finance and Venture Capital","15.418",,,"15.431,15.719",,,,,Y,,"A. Schoar",,,
"15.433","Financial Markets","15.401,15.414,15.415",,,,"15.4331",,Y,,,,"J. Pan",,,
"15.4331","Financial Markets","15.411",,,,"15.433",,Y,,,,"J. Pan",,,
"15.434","Advanced Corporate Finance","15.402,15.414,15.415",,,"15.4341",,,Y,,,,"E. Matveyev",,,
"15.4341","Advanced Corporate Finance","15.418",,,"15.434",,,Y,,,,"E. Matveyev",,,
"15.436","Cases in Corporate Finance: Bridging Theory and Practice","15.402",,,,,,Y,,Y,,"N. Gregory",,,
"15.437","Options and Futures Markets","15.401,15.414,15.415",,,"15.4371",,,Y,,,,"S. Kogan",,,
"15.4371","Options and Futures Markets","15.417",,,"15.437",,,Y,,,,"S. Kogan",,,
"15.438","Fixed Income Securities and Derivatives","15.401,15.414,15.415",,,,,,,,Y,,,,,
"15.439","Investment Management","15.401,15.414,15.415",,,,,,,,Y,,"M. Rothman",,,
"15.444","International Corporate Finance","15.402,15.414,15.415",,,,,"2017-2018",,,Y,,,,,
"15.445","Mergers, Acquisitions and Private Equity","15.515,15.516","15.402,15.414,15.415",,"15.4451",,,,,Y,,"N. Gregory",,,
"15.4451","Mergers, Acquisitions, and Private Equity","15.501","15.402,15.414,15.415",,"15.445",,,,,Y,,"N. Gregory",,,
"15.447","International Capital Markets","15.401,15.414,15.415",,,,,,,,Y,,"J. Parker",,,
"15.448",,,,,,,,,,,,,,,
"15.449",": TBA.","",,,,,,Y,,,,"J. C. Cox",,,
"15.450","Analytics of Finance","15.401,15.414,15.415",,,,,,,,Y,,"H. Chen",,,
"15.451","Proseminar in Capital Markets/Investment Management","15.401,15.414,15.415",,,,,,Y,,,,"J. Parker, M. Kritzman",,,
"15.452","Proseminar in Corporate Finance/Investment Banking","15.402,15.414,15.415",,,,,,Y,,,,"J. Parsons",,,
"15.453","Finance Research Practicum","15.401,15.414,15.415",,,,,,,Y,Y,,"G. Rao",,,
"15.454","Fundamentals of Financial Mathematics","",,,,,,,,,Y,,,,
